"TOA5","CR300Series_2","CR300","21904","CR300.Std.09.02","CPU:LufftWS5022Sec.cr300","30643","two_sec"
"TIMESTAMP","RECORD","BatVolt_V_Min","AirTemp_C_Avg","RH_Avg","Barometer_hPa","Solar_W_m2_Avg","AirTemp_C_Min","AirTemp_C_Max","WindSpeed_ms_WVc(1)","WindSpeed_ms_WVc(2)","Wind_Quality_Avg"
"TS","RN","","","","","","","","","",""
"","","Min","Avg","Avg","Smp","Avg","Min","Max","WVc","WVc","Avg"
"2020-12-14 03:21:34",10249,11.75,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:40",10250,11.75,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:42",10251,11.75,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:44",10252,11.76,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:46",10253,11.75,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:48",10254,11.74,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:50",10255,11.74,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:52",10256,11.75,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:54",10257,11.74,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:56",10258,11.75,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:21:58",10259,11.74,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:22:00",10260,11.75,10.5,94.3,1018.6,0,10.5,10.5,0,0,100
"2020-12-14 03:22:10",10261,11.75,10.5,94.3,1018.6,0,10.5,10.5,0.3,91.6,100
"2020-12-14 03:22:16",10262,11.75,10.7,94.5,1018.6,0,10.7,10.7,0.4,91.6,100
"2020-12-14 03:22:38",10263,11.76,10.7,94.5,1018.6,0,10.7,10.7,0,0,100
"2020-12-14 03:22:40",10264,11.75,10.7,94.5,1018.6,0,10.7,10.7,0,0,100
"2020-12-14 03:22:46",10265,11.76,10.7,94.5,1018.6,0,10.7,10.7,0,0,100
"2020-12-14 03:22:48",10266,11.75,10.7,94.5,1018.6,0,10.7,10.7,0.4,94,100
"2020-12-14 03:22:50",10267,11.75,10.7,94.5,1018.6,0,10.7,10.7,0.4,94,100
"2020-12-14 03:22:52",10268,11.75,10.7,94.5,1018.6,0,10.7,10.7,0.4,94,100
"2020-12-14 03:23:02",10269,11.75,10.7,94.5,1018.6,0,10.7,10.7,0.5,103.4,100
"2020-12-14 03:23:16",10270,11.75,10.7,94.5,1018.5,0,10.7,10.7,0.4,51,100
"2020-12-14 03:23:18",10271,11.76,10.7,94.5,1018.5,0,10.7,10.7,0.4,51,100
"2020-12-14 03:23:28",10272,11.75,10.7,94.5,1018.5,0,10.7,10.7,0.3,72,100
"2020-12-14 03:23:34",10273,11.76,10.7,94.5,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:23:40",10274,11.75,10.7,94.5,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:23:42",10275,11.74,10.7,94.5,1018.5,0,10.7,10.7,0.4,96.4,100
"2020-12-14 03:23:48",10276,11.76,10.7,94.5,1018.5,0,10.7,10.7,0.4,96.4,100
"2020-12-14 03:23:54",10277,11.75,10.7,94.5,1018.5,0,10.7,10.7,0.4,81.5,100
"2020-12-14 03:24:04",10278,11.75,10.7,94.5,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:24:06",10279,11.75,10.7,94.5,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:24:08",10280,11.73,10.7,94.5,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:24:10",10281,11.75,10.7,94.5,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:24:12",10282,11.74,10.7,94.5,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:24:14",10283,11.73,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:20",10284,11.74,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:22",10285,11.73,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:24",10286,11.75,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:26",10287,11.75,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:28",10288,11.75,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:30",10289,11.73,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:32",10290,11.73,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:34",10291,11.75,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:24:44",10292,11.76,10.8,94.8,1018.5,0,10.8,10.8,0.3,90.7,100
"2020-12-14 03:24:58",10293,11.74,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:25:00",10294,11.74,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:25:06",10295,11.74,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:25:08",10296,11.76,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:25:10",10297,11.75,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:25:12",10298,11.74,10.8,94.8,1018.5,0,10.8,10.8,0,0,100
"2020-12-14 03:25:14",10299,11.74,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:24",10300,11.75,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:30",10301,11.74,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:32",10302,11.74,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:34",10303,11.74,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:36",10304,11.74,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:38",10305,11.73,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:44",10306,11.76,10.7,95,1018.4,0,10.7,10.7,0.3,125.9,100
"2020-12-14 03:25:50",10307,11.75,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:52",10308,11.73,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:25:54",10309,11.75,10.7,95,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:26:04",10310,11.74,10.7,95,1018.4,0,10.7,10.7,0.5,111.3,100
"2020-12-14 03:26:10",10311,11.74,10.7,95,1018.4,0,10.7,10.7,0.4,132.1,100
"2020-12-14 03:26:16",10312,11.75,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:26:26",10313,11.74,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:26:32",10314,11.75,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:26:38",10315,11.75,10.7,95.2,1018.4,0,10.7,10.7,0.4,114,100
"2020-12-14 03:26:56",10316,11.73,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:27:02",10317,11.76,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:27:08",10318,11.75,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:27:14",10319,11.76,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:27:24",10320,11.75,10.7,95.2,1018.4,0,10.7,10.7,0.4,348.7,100
"2020-12-14 03:27:30",10321,11.74,10.7,95.2,1018.4,0,10.7,10.7,0.4,281.6,100
"2020-12-14 03:27:40",10322,11.74,10.7,95.2,1018.4,0,10.7,10.7,0.3,279.7,100
"2020-12-14 03:27:50",10323,11.75,10.7,95.2,1018.4,0,10.7,10.7,0.4,328.7,100
"2020-12-14 03:27:56",10324,11.75,10.7,95.2,1018.4,0,10.7,10.7,0.5,333.3,100
"2020-12-14 03:28:02",10325,11.76,10.7,95.2,1018.4,0,10.7,10.7,0.5,333.3,100
"2020-12-14 03:28:08",10326,11.75,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:28:14",10327,11.73,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:28:20",10328,11.73,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:28:26",10329,11.75,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:28:32",10330,11.74,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:28:38",10331,11.74,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:28:48",10332,11.74,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:28:54",10333,11.75,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:28:56",10334,11.75,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:28:58",10335,11.73,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:29:04",10336,11.75,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:29:10",10337,11.76,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:29:12",10338,11.75,10.7,95.2,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:29:18",10339,11.74,10.7,95.3,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:29:28",10340,11.75,10.7,95.3,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:29:38",10341,11.75,10.7,95.3,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:29:44",10342,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.4,56.3,100
"2020-12-14 03:29:46",10343,11.74,10.7,95.3,1018.5,0,10.7,10.7,0.4,56.3,100
"2020-12-14 03:29:52",10344,11.74,10.7,95.3,1018.5,0,10.7,10.7,0.4,58.5,100
"2020-12-14 03:29:54",10345,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.4,58.5,100
"2020-12-14 03:29:56",10346,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.4,58.5,100
"2020-12-14 03:30:18",10347,11.76,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:30:24",10348,11.73,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:30:30",10349,11.75,10.7,95.2,1018.4,0,10.7,10.7,0.4,5.7,100
"2020-12-14 03:30:36",10350,11.74,10.7,95.2,1018.4,0,10.7,10.7,0.4,5.7,100
"2020-12-14 03:30:38",10351,11.74,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:30:40",10352,11.75,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:31:06",10353,11.76,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:31:12",10354,11.74,10.7,95.2,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:31:14",10355,11.74,10.7,95.3,1018.4,0,10.7,10.7,0.4,85.2,100
"2020-12-14 03:31:20",10356,11.73,10.7,95.3,1018.4,0,10.7,10.7,0.4,85.2,100
"2020-12-14 03:31:22",10357,11.75,10.7,95.3,1018.4,0,10.7,10.7,0.4,80.8,100
"2020-12-14 03:31:28",10358,11.75,10.7,95.3,1018.4,0,10.7,10.7,0.3,80.8,100
"2020-12-14 03:31:42",10359,11.73,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:31:44",10360,11.75,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:31:50",10361,11.74,10.7,95.3,1018.4,0,10.7,10.7,0.3,115.1,100
"2020-12-14 03:31:52",10362,11.75,10.7,95.3,1018.4,0,10.7,10.7,0.3,115.1,100
"2020-12-14 03:31:58",10363,11.75,10.7,95.3,1018.4,0,10.7,10.7,0.3,0,100
"2020-12-14 03:32:04",10364,11.76,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:06",10365,11.75,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:12",10366,11.75,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:14",10367,11.75,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:20",10368,11.74,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:26",10369,11.75,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:32",10370,11.74,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:38",10371,11.74,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:48",10372,11.73,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:32:54",10373,11.75,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:33:00",10374,11.74,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:33:06",10375,11.75,10.7,95.3,1018.4,0,10.7,10.7,0,0,100
"2020-12-14 03:33:20",10376,11.75,10.7,95.1,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:33:22",10377,11.75,10.7,95.1,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:33:28",10378,11.75,10.7,95.1,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:33:38",10379,11.73,10.7,95.1,1018.5,0,10.7,10.7,0,0,100
"2020-12-14 03:34:56",10380,11.75,10.7,95.2,1018.5,0,10.7,10.7,0.6,123.6,100
"2020-12-14 03:35:02",10381,11.74,10.7,95.2,1018.5,0,10.7,10.7,0.7,114.5,100
"2020-12-14 03:35:04",10382,11.74,10.7,95.2,1018.5,0,10.7,10.7,0.7,114.5,100
"2020-12-14 03:35:10",10383,11.75,10.7,95.2,1018.5,0,10.7,10.7,0.6,113.1,100
"2020-12-14 03:35:16",10384,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.6,113.1,100
"2020-12-14 03:35:22",10385,11.74,10.7,95.3,1018.5,0,10.7,10.7,0.7,124,100
"2020-12-14 03:35:28",10386,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.8,113.7,100
"2020-12-14 03:35:34",10387,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.8,113.7,100
"2020-12-14 03:35:36",10388,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.6,115.1,100
"2020-12-14 03:35:46",10389,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.7,121.3,100
"2020-12-14 03:35:52",10390,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.7,121.3,100
"2020-12-14 03:35:54",10391,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.7,121.7,100
"2020-12-14 03:35:56",10392,11.75,10.7,95.3,1018.5,0,10.7,10.7,0.7,121.7,100
"2020-12-14 03:36:02",10393,11.73,10.7,95.3,1018.5,0,10.7,10.7,0.7,121.7,100
"2020-12-14 03:36:12",10394,11.74,10.7,95.3,1018.5,0,10.7,10.7,0.5,126.9,100
"2020-12-14 03:36:18",10395,11.73,10.7,95.4,1018.6,0,10.7,10.7,0.5,126.9,100
"2020-12-14 03:36:24",10396,11.74,10.7,95.4,1018.6,0,10.7,10.7,0.5,121.1,100
"2020-12-14 03:36:30",10397,11.74,10.7,95.4,1018.6,0,10.7,10.7,0.6,125.4,100
"2020-12-14 03:36:40",10398,11.75,10.7,95.4,1018.6,0,10.7,10.7,0.8,131.3,100
"2020-12-14 03:36:46",10399,11.76,10.7,95.4,1018.6,0,10.7,10.7,0.8,131.3,100
"2020-12-14 03:36:52",10400,11.75,10.7,95.4,1018.6,0,10.7,10.7,1,114.8,100
"2020-12-14 03:36:54",10401,11.73,10.7,95.4,1018.6,0,10.7,10.7,1,114.8,100
"2020-12-14 03:36:56",10402,11.73,10.7,95.4,1018.6,0,10.7,10.7,1,114.8,100
"2020-12-14 03:37:06",10403,11.74,10.7,95.4,1018.6,0,10.7,10.7,0.6,140.3,100
"2020-12-14 03:37:12",10404,11.74,10.7,95.4,1018.6,0,10.7,10.7,0.6,140.3,100
"2020-12-14 03:37:22",10405,11.75,10.7,95.5,1018.6,0,10.7,10.7,1.1,130.4,100
"2020-12-14 03:37:28",10406,11.75,10.7,95.5,1018.6,0,10.7,10.7,1.3,126.9,100
"2020-12-14 03:37:42",10407,11.73,10.7,95.5,1018.6,0,10.7,10.7,0.9,133.6,100
"2020-12-14 03:37:48",10408,11.73,10.7,95.5,1018.6,0,10.7,10.7,1,133.6,100
"2020-12-14 03:37:50",10409,11.74,10.7,95.5,1018.6,0,10.7,10.7,1,133.6,100
"2020-12-14 03:37:52",10410,11.74,10.7,95.5,1018.6,0,10.7,10.7,0.8,125.3,100
"2020-12-14 03:37:58",10411,11.75,10.7,95.5,1018.6,0,10.7,10.7,0.8,125.3,100
"2020-12-14 03:38:08",10412,11.73,10.7,95.5,1018.6,0,10.7,10.7,0.6,116.6,100
"2020-12-14 03:38:10",10413,11.74,10.7,95.5,1018.6,0,10.7,10.7,0.8,142.8,100
"2020-12-14 03:38:12",10414,11.75,10.7,95.5,1018.6,0,10.7,10.7,0.8,142.8,100
"2020-12-14 03:38:38",10415,11.74,10.6,95.7,1018.7,0,10.6,10.6,0.7,132.5,100
"2020-12-14 03:38:44",10416,11.73,10.6,95.7,1018.7,0,10.6,10.6,0.7,132.5,100
"2020-12-14 03:38:50",10417,11.75,10.6,95.7,1018.7,0,10.6,10.6,0.9,132.5,100
"2020-12-14 03:39:08",10418,11.75,10.6,95.7,1018.7,0,10.6,10.6,1.2,111.7,100
"2020-12-14 03:39:14",10419,11.75,10.6,95.8,1018.6,0,10.6,10.6,1.6,113.4,100
"2020-12-14 03:39:20",10420,11.75,10.6,95.8,1018.6,0,10.6,10.6,1.6,113.4,100
"2020-12-14 03:39:42",10421,11.75,10.6,95.8,1018.6,0,10.6,10.6,1.3,119.5,100
"2020-12-14 03:39:44",10422,11.75,10.6,95.8,1018.6,0,10.6,10.6,1.3,119.5,100
"2020-12-14 03:40:06",10423,11.74,10.6,95.8,1018.6,0,10.6,10.6,1.3,119.3,100
"2020-12-14 03:40:16",10424,11.75,10.5,95.7,1018.5,0,10.5,10.5,1,93.5,100
"2020-12-14 03:40:18",10425,11.73,10.5,95.7,1018.5,0,10.5,10.5,0.7,93.5,100
"2020-12-14 03:40:36",10426,11.73,10.5,95.7,1018.5,0,10.5,10.5,0.3,119.7,100
"2020-12-14 03:40:42",10427,11.74,10.5,95.7,1018.5,0,10.5,10.5,0.3,119.7,100
"2020-12-14 03:40:48",10428,11.74,10.5,95.7,1018.5,0,10.5,10.5,0.5,112,100
"2020-12-14 03:41:02",10429,11.75,10.5,95.7,1018.5,0,10.5,10.5,0.6,130.1,100
"2020-12-14 03:41:04",10430,11.74,10.5,95.7,1018.5,0,10.5,10.5,0.6,130.1,100
"2020-12-14 03:41:06",10431,11.75,10.5,95.7,1018.5,0,10.5,10.5,0.6,130.1,100
"2020-12-14 03:41:08",10432,11.73,10.5,95.7,1018.5,0,10.5,10.5,0.6,130.1,100
"2020-12-14 03:41:10",10433,11.75,10.5,95.7,1018.5,0,10.5,10.5,0.6,130.1,100
"2020-12-14 03:41:12",10434,11.73,10.5,95.7,1018.5,0,10.5,10.5,0.8,120.8,100
"2020-12-14 03:41:18",10435,11.75,10.5,95.8,1018.5,0,10.5,10.5,0.8,120.8,100
"2020-12-14 03:41:36",10436,11.75,10.5,95.8,1018.5,0,10.5,10.5,0.6,119.6,100
"2020-12-14 03:41:46",10437,11.75,10.5,95.8,1018.5,0,10.5,10.5,0.5,100.1,100
"2020-12-14 03:42:04",10438,11.73,10.5,95.8,1018.5,0,10.5,10.5,0.3,18.1,100
"2020-12-14 03:42:10",10439,11.75,10.5,95.8,1018.5,0,10.5,10.5,0.4,23.4,100
"2020-12-14 03:42:12",10440,11.75,10.5,95.8,1018.5,0,10.5,10.5,0.4,23.4,100
"2020-12-14 03:42:18",10441,11.75,10.6,96.1,1018.4,0,10.6,10.6,0.5,11.3,100
"2020-12-14 03:42:20",10442,11.73,10.6,96.1,1018.4,0,10.6,10.6,0.5,11.3,100
"2020-12-14 03:42:38",10443,11.73,10.6,96.1,1018.4,0,10.6,10.6,0.3,9.5,100
"2020-12-14 03:42:44",10444,11.74,10.6,96.1,1018.4,0,10.6,10.6,0.4,21,100
"2020-12-14 03:42:50",10445,11.75,10.6,96.1,1018.4,0,10.6,10.6,0.4,24.3,100
"2020-12-14 03:42:52",10446,11.75,10.6,96.1,1018.4,0,10.6,10.6,0.5,24.3,100
"2020-12-14 03:43:02",10447,11.75,10.6,96.1,1018.4,0,10.6,10.6,0.3,52.2,100
"2020-12-14 03:43:16",10448,11.75,10.6,96.3,1018.4,0,10.6,10.6,0.4,120.2,100
"2020-12-14 03:43:18",10449,11.74,10.6,96.3,1018.4,0,10.6,10.6,0.4,131.3,100
"2020-12-14 03:43:20",10450,11.73,10.6,96.3,1018.4,0,10.6,10.6,0.4,131.3,100
"2020-12-14 03:43:22",10451,11.75,10.6,96.3,1018.4,0,10.6,10.6,0.4,131.3,100
"2020-12-14 03:43:32",10452,11.73,10.6,96.3,1018.4,0,10.6,10.6,0,0,100
"2020-12-14 03:43:38",10453,11.73,10.6,96.3,1018.4,0,10.6,10.6,0,0,100
"2020-12-14 03:43:44",10454,11.74,10.6,96.3,1018.4,0,10.6,10.6,0,0,100
"2020-12-14 03:43:50",10455,11.75,10.6,96.3,1018.4,0,10.6,10.6,0,0,100
"2020-12-14 03:43:56",10456,11.75,10.6,96.3,1018.4,0,10.6,10.6,0,0,100
"2020-12-14 03:44:02",10457,11.75,10.6,96.3,1018.4,0,10.6,10.6,0,0,100
"2020-12-14 03:44:08",10458,11.75,10.6,96.3,1018.4,0,10.6,10.6,0,0,100
"2020-12-14 03:44:38",10459,11.73,10.6,96.4,1018.3,0,10.6,10.6,0,0,100
"2020-12-14 03:44:40",10460,11.75,10.6,96.4,1018.3,0,10.6,10.6,0,0,100
"2020-12-14 03:44:46",10461,11.74,10.6,96.4,1018.3,0,10.6,10.6,0,0,100
"2020-12-14 03:45:00",10462,11.75,10.6,96.4,1018.3,0,10.6,10.6,0,0,100
"2020-12-14 03:45:06",10463,11.75,10.6,96.4,1018.3,0,10.6,10.6,0,0,100
"2020-12-14 03:45:08",10464,11.75,10.6,96.4,1018.3,0,10.6,10.6,0,0,100
"2020-12-14 03:45:14",10465,11.75,10.6,96.5,1018.4,0,10.6,10.6,0,0,100
"2020-12-14 03:45:32",10466,11.75,10.6,96.5,1018.4,0,10.6,10.6,0.5,106.5,100
"2020-12-14 03:45:34",10467,11.75,10.6,96.5,1018.4,0,10.6,10.6,0.5,106,100
"2020-12-14 03:45:36",10468,11.74,10.6,96.5,1018.4,0,10.6,10.6,0.5,106,100
"2020-12-14 03:45:42",10469,11.74,10.6,96.5,1018.4,0,10.6,10.6,0.5,108.8,100
"2020-12-14 03:45:44",10470,11.74,10.6,96.5,1018.4,0,10.6,10.6,0.6,108.8,100
"2020-12-14 03:45:46",10471,11.73,10.6,96.5,1018.4,0,10.6,10.6,0.6,108.8,100
"2020-12-14 03:45:48",10472,11.74,10.6,96.5,1018.4,0,10.6,10.6,0.6,108.8,100
"2020-12-14 03:46:14",10473,11.75,10.5,96.5,1018.2,0,10.5,10.5,0.5,122.4,100
"2020-12-14 03:46:36",10474,11.75,10.5,96.5,1018.2,0,10.5,10.5,0.9,125.7,100
"2020-12-14 03:46:38",10475,11.74,10.5,96.5,1018.2,0,10.5,10.5,0.9,133.2,100
"2020-12-14 03:46:48",10476,11.74,10.5,96.5,1018.2,0,10.5,10.5,0.8,133.3,100
"2020-12-14 03:46:58",10477,11.75,10.5,96.5,1018.2,0,10.5,10.5,0.6,124,100
"2020-12-14 03:47:00",10478,11.73,10.5,96.5,1018.2,0,10.5,10.5,0.6,124,100
"2020-12-14 03:47:02",10479,11.75,10.5,96.5,1018.2,0,10.5,10.5,0.6,124,100
"2020-12-14 03:47:08",10480,11.73,10.5,96.5,1018.2,0,10.5,10.5,0.7,129.9,100
"2020-12-14 03:47:10",10481,11.75,10.5,96.5,1018.2,0,10.5,10.5,0.7,129.9,100
"2020-12-14 03:47:24",10482,11.75,10.4,96.4,1018.1,0,10.4,10.4,0.4,124.6,100
"2020-12-14 03:47:30",10483,11.75,10.4,96.4,1018.1,0,10.4,10.4,0.4,124.6,100
"2020-12-14 03:47:36",10484,11.75,10.4,96.4,1018.1,0,10.4,10.4,0.4,135.2,100
"2020-12-14 03:47:42",10485,11.75,10.4,96.4,1018.1,0,10.4,10.4,0.3,128.6,100
"2020-12-14 03:47:56",10486,11.74,10.4,96.4,1018.1,0,10.4,10.4,0.3,112.6,100
"2020-12-14 03:48:06",10487,11.74,10.4,96.4,1018.1,0,10.4,10.4,0,0,100
"2020-12-14 03:48:08",10488,11.75,10.4,96.4,1018.1,0,10.4,10.4,0.5,67.9,100
"2020-12-14 03:48:26",10489,11.75,10.4,96.6,1018.1,0,10.4,10.4,0.4,70.1,100
"2020-12-14 03:48:28",10490,11.75,10.4,96.6,1018.1,0,10.4,10.4,0.4,70.1,100
"2020-12-14 03:48:58",10491,11.75,10.4,96.6,1018.1,0,10.4,10.4,0.4,39.9,100
"2020-12-14 03:49:04",10492,11.75,10.4,96.6,1018.1,0,10.4,10.4,0,0,100
"2020-12-14 03:49:06",10493,11.73,10.4,96.6,1018.1,0,10.4,10.4,0,0,100
"2020-12-14 03:49:24",10494,11.73,10.4,96.7,1018.1,0,10.4,10.4,0.4,124.1,100
"2020-12-14 03:49:30",10495,11.75,10.4,96.7,1018.1,0,10.4,10.4,0.5,122.1,100
"2020-12-14 03:49:32",10496,11.73,10.4,96.7,1018.1,0,10.4,10.4,0.5,122.1,100
"2020-12-14 03:49:42",10497,11.75,10.4,96.7,1018.1,0,10.4,10.4,0.4,130.6,100
"2020-12-14 03:49:56",10498,11.75,10.4,96.7,1018.1,0,10.4,10.4,0.5,135.1,100
"2020-12-14 03:50:02",10499,11.75,10.4,96.7,1018.1,0,10.4,10.4,0.5,135.1,100
"2020-12-14 03:50:24",10500,11.75,10.4,96.8,1018.1,0,10.4,10.4,0.3,84.8,100
"2020-12-14 03:50:26",10501,11.75,10.4,96.8,1018.1,0,10.4,10.4,0.3,84.8,100
"2020-12-14 03:50:32",10502,11.74,10.4,96.8,1018.1,0,10.4,10.4,0.3,0,100
"2020-12-14 03:50:34",10503,11.75,10.4,96.8,1018.1,0,10.4,10.4,0,0,100
"2020-12-14 03:50:52",10504,11.72,10.4,96.8,1018.1,0,10.4,10.4,0.4,49.3,100
"2020-12-14 03:50:54",10505,11.74,10.4,96.8,1018.1,0,10.4,10.4,0.4,49.3,100
"2020-12-14 03:51:00",10506,11.74,10.4,96.8,1018.1,0,10.4,10.4,0.3,111.6,100
"2020-12-14 03:51:02",10507,11.75,10.4,96.8,1018.1,0,10.4,10.4,0.3,111.6,100
"2020-12-14 03:51:20",10508,11.73,10.4,96.9,1018.1,0,10.4,10.4,0,0,100
"2020-12-14 03:51:22",10509,11.73,10.4,96.9,1018.1,0,10.4,10.4,0,0,100
"2020-12-14 03:51:28",10510,11.73,10.4,96.9,1018.1,0,10.4,10.4,0,0,100
"2020-12-14 03:51:30",10511,11.73,10.4,96.9,1018.1,0,10.4,10.4,0,0,100
"2020-12-14 03:51:32",10512,11.75,10.4,96.9,1018.1,0,10.4,10.4,0,0,100
